movie_id,title,status,year,revenue,budget,budget to rev,popularity,genre,production_countries
4523418.0,Boys Don't Cry,Released,1999.0,11540607.0,2000000,5.7703035,15.562,Horror,United States of America
4529283.0,The Story of Us,Released,1999.0,58900031.0,50000000,1.17800062,15.488,Comedy,United States of America
4523661.0,Inspector Gadget,Released,1999.0,134400000.0,75000000,1.792,15.413,Action,United States of America
4525515.0,Go,Released,1999.0,28451622.0,6500000,4.377172615,15.288,Horror,United States of America
4527894.0,The Deep End of the Ocean,Released,1999.0,28121100.0,38000000,0.740028947,15.104,Drama,United States of America
4525013.0,Message in a Bottle,Released,1999.0,118880016.0,80000000,1.4860002,15.047,Romance,United States of America
4530329.0,The Corruptor,Released,1999.0,15156200.0,25000000,0.606248,15.022,Action,United States of America
4525287.0,True Crime,Released,1999.0,16649768.0,55000000,0.302723055,14.875,Drama,United States of America
4525071.0,Anna and the King,Released,1999.0,113996937.0,75000000,1.51995916,14.761,Drama,United States of America
4528412.0,Random Hearts,Released,1999.0,74608570.0,64000000,1.165758906,14.714,Drama,United States of America
4521924.0,Dogma,Released,1999.0,31429330.0,10000000,3.142933,14.462,Fantasy,"United Kingdom, United States of America"
4528308.0,Brokedown Palace,Released,1999.0,10115013.0,25000000,0.40460052,14.17,Drama,United States of America
4526309.0,Mickey Blue Eyes,Released,1999.0,54264342.0,75000000,0.72352456,14.129,Comedy,"United Kingdom, United States of America"
4524139.0,Bringing Out the Dead,Released,1999.0,16800000.0,32000000,0.525,13.911,Drama,United States of America
4524862.0,Mystery Men,Released,1999.0,29762011.0,68000000,0.437676632,13.729,Action,United States of America
4524475.0,The Astronaut's Wife,Released,1999.0,19598588.0,75000000,0.261314507,13.684,Drama,United States of America
4535376.0,Tea with Mussolini,Released,1999.0,21001563.0,12000000,1.75013025,13.66,Comedy,"United Kingdom, Italy"
4527923.0,Detroit Rock City,Released,1999.0,4217115.0,6500000,0.648786923,13.647,Comedy,United States of America
4530149.0,Anywhere but Here,Released,1999.0,18653615.0,23000000,0.811026739,13.61,Drama,United States of America
4529096.0,Muppets from Space,Released,1999.0,22300000.0,24000000,0.929166667,13.562,Family,United States of America
4528289.0,Drive Me Crazy,Released,1999.0,22593409.0,8000000,2.824176125,13.551,Romance,United States of America
4528644.0,The Big Kahuna,Released,1999.0,3728888.0,7000000,0.532698286,13.544,Comedy,United States of America
4528067.0,The Rage: Carrie 2,Released,1999.0,17762705.0,21000000,0.845843095,13.537,Horror,United States of America
4524175.0,Election,Released,1999.0,14902041.0,25000000,0.59608164,13.393,Comedy,United States of America
4526173.0,Virus,Released,1999.0,30700000.0,75000000,0.409333333,13.383,Horror,"United States of America, United Kingdom, Germany, Japan, France"
4528431.0,Drop Dead Gorgeous,Released,1999.0,10571408.0,10000000,1.0571408,13.22,Comedy,United States of America
4528483.0,A Midsummer Night's Dream,Released,1999.0,16071990.0,11000000,1.46109,13.194,Fantasy,"Italy, United States of America, United Kingdom"
4528226.0,Jakob the Liar,Released,1999.0,4956701.0,45000000,0.110148911,13.192,Comedy,"France, Hungary, United States of America"
4529721.0,Angela's Ashes,Released,1999.0,13042112.0,50000000,0.26084224,13.149,Drama,"Ireland, United Kingdom, United States of America"
4530470.0,Dick,Released,1999.0,27500000.0,13000000,2.115384615,12.793,Comedy,"Canada, France, United States of America"
4523753.0,The Cider House Rules,Released,1999.0,88545092.0,24000000,3.689378833,12.759,Drama,United States of America
4523072.0,The Straight Story,Released,1999.0,6203044.0,10000000,0.6203044,12.694,Drama,"United Kingdom, United States of America"
4524034.0,Arlington Road,Released,1999.0,41067311.0,31000000,1.324751968,12.648,Horror,United States of America
4535625.0,Running Out of Time,Released,1999.0,1866462.0,225000,8.295386667,12.588,Drama,Hong Kong
4531008.0,The End of the Affair,Released,1999.0,10827816.0,23000000,0.470774609,12.567,Romance,"United States of America, United Kingdom"
4522652.0,Man on the Moon,Released,1999.0,47434430.0,82000000,0.578468659,12.518,Comedy,United States of America
4529282.0,The Bachelor,Released,1999.0,36911617.0,51000000,0.723757196,12.395,Comedy,United States of America
4529593.0,My Favorite Martian,Released,1999.0,36850101.0,65000000,0.566924631,12.304,Comedy,United States of America
4528924.0,From Dusk Till Dawn 3: The Hangman's Daughter,Released,1999.0,9617.0,5000000,0.0019234,12.248,Action,United States of America
4530997.0,"Mystery, Alaska",Released,1999.0,8891623.0,28000000,0.317557964,12.233,Drama,"Canada, United States of America"
4526032.0,Instinct,Released,1999.0,34105207.0,80000000,0.426315088,12.137,Drama,United States of America
4522968.0,Following,Released,1999.0,48482.0,6000,8.080333333,12.093,Drama,"United Kingdom, United States of America"
4533094.0,An Ideal Husband,Released,1999.0,18535191.0,14000000,1.323942214,11.745,Drama,"United Kingdom, United States of America"
4529782.0,Superstar,Released,1999.0,30636478.0,14000000,2.188319857,11.536,Comedy,United States of America
4528971.0,Teaching Mrs. Tingle,Released,1999.0,8946237.0,13000000,0.688172077,11.307,Comedy,United States of America
4535763.0,Chill Factor,Released,1999.0,11263966.0,34000000,0.331293118,11.223,Action,United States of America
4535207.0,Eye of the Beholder,Released,1999.0,17589705.0,15000000,1.172647,11.037,Horror,"Australia, Canada, United Kingdom"
4540900.0,Baadshah,Released,1999.0,1400000.0,9000000,0.155555556,10.902,Action,India
4531271.0,Simply Irresistible,Released,1999.0,4398989.0,6000000,0.733164833,10.873,Comedy,United States of America
4538070.0,Gloria,Released,1999.0,4197729.0,30000000,0.1399243,10.868,Drama,United States of America
4530923.0,Godzilla 2000: Millennium,Released,1999.0,25037390.0,8300000,3.016553012,10.842,Action,Japan
4532135.0,East Is East,Released,1999.0,28200000.0,3800000,7.421052632,10.739,Drama,United Kingdom
4536870.0,The Mod Squad,Released,1999.0,13260050.0,50000000,0.265201,10.682,Action,United States of America
4526574.0,Forces of Nature,Released,1999.0,93888180.0,75000000,1.2518424,10.627,Romance,United States of America
4527365.0,Summer of Sam,Released,1999.0,19288130.0,22000000,0.876733182,10.534,Horror,United States of America
4531988.0,Music of the Heart,Released,1999.0,14859394.0,27000000,0.550347926,10.531,Documentary,United States of America
4539895.0,In Too Deep,Released,1999.0,14011454.0,7000000,2.001636286,10.253,Drama,United States of America
4544772.0,Limbo,Released,1999.0,1997807.0,8000000,0.249725875,10.154,Action,United States of America
4531949.0,The Out-of-Towners,Released,1999.0,29000000.0,75000000,0.386666667,9.988,Comedy,United States of America
4538955.0,Onegin,Released,1999.0,206128.0,14000000,0.014723429,9.935,Drama,"United Kingdom, United States of America"
4533329.0,In Dreams,Released,1999.0,12017369.0,30000000,0.400578967,9.817,Horror,United States of America
4533130.0,Ride with the Devil,Released,1999.0,635096.0,35000000,0.0181456,9.762,Drama,United States of America
4537215.0,Gamera 3: Revenge of Iris,Released,1999.0,15000000.0,6000000,2.5,9.503,Fantasy,Japan
4528416.0,Baby Geniuses,Released,1999.0,36450736.0,12000000,3.037561333,9.325,Action,United States of America
4538690.0,The King and I,Released,1999.0,12000000.0,25000000,0.48,9.24,Family,United States of America
4531517.0,Butterfly,Released,1999.0,7738129.0,3000000,2.579376333,8.781,Drama,Spain
4528894.0,Human Traffic,Released,1999.0,4000000.0,600000,6.666666667,8.734,Comedy,"United Kingdom, Ireland"
4539638.0,The Wood,Released,1999.0,25059640.0,6000000,4.176606667,8.706,Comedy,United States of America
4534132.0,200 Cigarettes,Released,1999.0,6852450.0,6000000,1.142075,8.267,Comedy,United States of America
4575703.0,Vaali,Released,1999.0,500000.0,500000,1.0,7.967,Romance,India
4540515.0,Lost & Found,Released,1999.0,6552255.0,30000000,0.2184085,7.906,Comedy,United States of America
4532918.0,Bats,Released,1999.0,10155690.0,5250000,1.934417143,7.645,Horror,United States of America
4540166.0,Outside Providence,Released,1999.0,7292175.0,7000000,1.041739286,7.642,Romance,United States of America
4544508.0,Biwi No.1,Released,1999.0,2200000.0,5400000,0.407407407,7.636,Comedy,India
4547002.0,Love Stinks,Released,1999.0,2924635.0,4000000,0.73115875,7.281,Comedy,United States of America
4534699.0,Play It to the Bone,Released,1999.0,8434146.0,24000000,0.35142275,7.254,Comedy,United States of America
4537710.0,"Happy, Texas",Released,1999.0,1943649.0,1700000,1.143322941,6.95,Comedy,United States of America
4536424.0,The Best Man,Released,1999.0,34573780.0,9000000,3.841531111,6.672,Drama,United States of America
4539601.0,Trick,Released,1999.0,2049595.0,450000,4.554655556,6.605,Comedy,United States of America
4545565.0,Black and White,Released,1999.0,5241315.0,10000000,0.5241315,6.594,Drama,United States of America
4546016.0,Simon Sez,Released,1999.0,292151.0,10000000,0.0292151,6.485,Action,"Belgium, Germany, United States of America"
4541166.0,Beyond the Mat,Released,1999.0,500000.0,2053648,0.243469183,6.339,Documentary,United States of America
4557553.0,Light It Up,Released,1999.0,5985690.0,13000000,0.460437692,6.306,Drama,United States of America
4545121.0,Jesus' Son,Released,1999.0,1300000.0,2500000,0.52,6.231,Comedy,"Canada, United States of America"
4541102.0,Sarfarosh,Released,1999.0,9100000.0,8500000,1.070588235,6.125,Action,India
4534285.0,Cookie's Fortune,Released,1999.0,10920544.0,10000000,1.0920544,6.06,Comedy,United States of America
4541408.0,Manuelita,Released,1999.0,9100000.0,5000000,1.82,5.765,Family,Argentina
4540241.0,Komodo,Released,1999.0,207496.0,10340000,0.020067311,5.38,Action,Australia
4558279.0,Guinevere,Released,1999.0,614202.0,2600000,0.236231538,4.852,Drama,United States of America
4541990.0,Pelíšky,Released,1999.0,1923918.0,578034,3.328382067,4.848,Comedy,Czech Republic
4560617.0,Mudhalvan,Released,1999.0,22000000.0,7400000,2.972972973,4.839,Horror,India
4571548.0,Sangharsh,Released,1999.0,1400000.0,5800000,0.24137931,3.943,Horror,India
4607360.0,Cold Harvest,Released,1999.0,110765.0,3600000,0.030768056,3.567,Action,United States of America
4556201.0,Desert Blue,Released,1999.0,100590.0,2000000,0.050295,3.272,Comedy,United States of America
4552046.0,Tumbleweeds,Released,1999.0,1281176.0,312000,4.106333333,3.243,Comedy,United States of America
4565771.0,Storm Catcher,Released,1999.0,11580.0,2000000,0.00579,3.233,Action,United States of America
4559257.0,Simpatico,Released,1999.0,929606.0,10000000,0.0929606,3.069,Comedy,"France, United Kingdom, United States of America"
4726618.0,Suyamvaram,Released,1999.0,500000.0,500000,1.0,2.935,Drama,India
4604467.0,Shool,Released,1999.0,2300000.0,310000,7.419354839,2.909,Action,India
4546634.0,East/West,Released,1999.0,6032000.0,11500000,0.524521739,2.903,Drama,"Bulgaria, France, Russia, Spain"
4582071.0,The Velocity of Gary,Released,1999.0,2143.0,4000000,0.00053575,2.804,Drama,United States of America
4618325.0,Revelation,Released,1999.0,206626.0,1500000,0.137750667,2.636,Action,"Canada, United States of America"
4666415.0,Caddyshack: The 19th Hole,Released,1999.0,60000000.0,6000000,10.0,2.229,Documentary,United States of America
4568865.0,Cremaster 2,Released,1999.0,7982.0,1700000,0.004695294,1.992,Fantasy,United States of America
4627976.0,Tequila Body Shots,Released,1999.0,9037000.0,1700000,5.315882353,1.811,Horror,United States of America
4586758.0,Upendra,Released,1999.0,17000000.0,340000,50.0,1.779,Horror,India
4861495.0,Naturally Native,Released,1999.0,10508.0,700000,0.015011429,1.626,Drama,United States of America
4590535.0,Amarkalam,Released,1999.0,500000.0,500000,1.0,1.602,Action,India
4839589.0,Clubland,Released,1999.0,18529.0,1000000,0.018529,1.374,Documentary,United States of America
5333330.0,Khopdi: The Skull,Released,1999.0,39500.0,31600,1.25,1.221,Horror,India
4649231.0,The Last Breath,Released,1999.0,559298.0,3800000,0.147183684,1.072,Horror,Canada
5333324.0,Sar Kati Laash,Released,1999.0,42660.0,39500,1.08,0.817,Horror,India
5396362.0,Chudail No. 1,Released,1999.0,26622.0,31320,0.85,0.704,Horror,India
4647679.0,Trash,Released,1999.0,5154.0,850000,0.006063529,0.656,Drama,United States of America
4746307.0,Sheyda,Released,1999.0,100000.0,10000,10.0,0.6,Drama,Iran
4774489.0,Science Please! : The Wonderful World of Colour,Released,1999.0,100270.0,100270,1.0,0.6,Family,Canada
5478198.0,Les Baltus Au Cirque,Released,1999.0,27378.0,27378,1.0,0.6,Family,France
5333322.0,Shaitan Tantrik,Released,1999.0,21725.0,31600,0.6875,0.6,Fantasy,India
5333313.0,Khoonkar Darinde,Released,1999.0,20540.0,31600,0.65,0.6,Horror,India
5396370.0,Aadhi Raat,Released,1999.0,5873.0,15660,0.375031928,0.6,Horror,India
4520636.0,The Emperor's New Groove,Released,2000.0,169327687.0,100000000,1.69327687,76.823,Action,United States of America
4520593.0,Scary Movie,Released,2000.0,278019771.0,19000000,14.63261953,64.01,Comedy,United States of America
4520295.0,American Psycho,Released,2000.0,34266564.0,7000000,4.895223429,55.224,Horror,"Canada, United States of America"
4520087.0,Gladiator,Released,2000.0,465361176.0,103000000,4.51806967,53.587,Action,"United Kingdom, United States of America"
4520548.0,How the Grinch Stole Christmas,Released,2000.0,345823040.0,123000000,2.811569431,50.556,Family,"Germany, United States of America"
4521918.0,Dinosaur,Released,2000.0,354248063.0,127500000,2.77841618,45.058,Family,United States of America
4521426.0,Scream 3,Released,2000.0,161834276.0,40000000,4.0458569,41.911,Horror,United States of America
4520634.0,Mission: Impossible II,Released,2000.0,546388105.0,125000000,4.37110484,38.395,Action,United States of America
4520946.0,Chicken Run,Released,2000.0,224834564.0,45000000,4.996323644,36.884,Family,"United Kingdom, United States of America, France"
4520393.0,Snatch,Released,2000.0,83557872.0,10000000,8.3557872,36.73,Horror,"United Kingdom, United States of America"
4520832.0,Final Destination,Released,2000.0,112880294.0,23000000,4.90783887,35.867,Horror,United States of America
4521256.0,The Patriot,Released,2000.0,215294342.0,110000000,1.957221291,35.559,Drama,"Germany, United States of America"
4521289.0,The Road to El Dorado,Released,2000.0,76432727.0,95000000,0.804555021,35.059,Family,United States of America
4523695.0,U-571,Released,2000.0,127666415.0,62000000,2.059135726,32.429,Action,"France, United States of America"
4520257.0,Cast Away,Released,2000.0,429632142.0,90000000,4.773690467,32.387,Action,United States of America
4520149.0,Memento,Released,2000.0,39723096.0,9000000,4.413677333,31.795,Horror,United States of America
4522059.0,Big Momma's House,Released,2000.0,173959438.0,30000000,5.798647933,31.587,Horror,"Germany, United States of America"
4521474.0,Battle Royale,Released,2000.0,30600000.0,4500000,6.8,30.218,Drama,Japan
4521907.0,Hollow Man,Released,2000.0,190213455.0,95000000,2.002246895,30.109,Action,"Germany, United States of America"
4525936.0,Dungeons & Dragons,Released,2000.0,15185241.0,35000000,0.433864029,29.35,Drama,"Czech Republic, United States of America"
4522131.0,The Perfect Storm,Released,2000.0,325756637.0,120000000,2.714638642,28.327,Action,United States of America
4521895.0,In the Mood for Love,Released,2000.0,14204632.0,150000,94.69754667,28.104,Drama,"France, Hong Kong, Netherlands"
4521242.0,Miss Congeniality,Released,2000.0,212000000.0,45000000,4.711111111,27.719,Comedy,United States of America
4521229.0,What Women Want,Released,2000.0,374111707.0,70000000,5.344452957,27.368,Comedy,United States of America
4524482.0,The Replacements,Released,2000.0,50054511.0,50000000,1.00109022,26.747,Comedy,United States of America
4521894.0,Amores Perros,Released,2000.0,20908467.0,2000000,10.4542335,26.344,Drama,Mexico
4523728.0,Romeo Must Die,Released,2000.0,91036760.0,25000000,3.6414704,26.002,Action,United States of America
4521838.0,Remember the Titans,Released,2000.0,136706683.0,30000000,4.556889433,25.374,Drama,United States of America
4521554.0,"Crouching Tiger, Hidden Dragon",Released,2000.0,213525736.0,17000000,12.56033741,25.021,Action,"China, Hong Kong, Taiwan, United States of America"
4521282.0,"Me, Myself & Irene",Released,2000.0,149270999.0,51000000,2.926882333,24.3,Comedy,United States of America
4522114.0,Men of Honor,Released,2000.0,82343495.0,32000000,2.573234219,24.164,Drama,United States of America
4520374.0,Unbreakable,Released,2000.0,248118121.0,75000000,3.308241613,23.98,Horror,United States of America
4522250.0,Traffic,Released,2000.0,207515725.0,48000000,4.323244271,23.801,Horror,"Germany, United States of America"
4521158.0,"O Brother, Where Art Thou?",Released,2000.0,71870729.0,26000000,2.764258808,23.423,Action,"France, United Kingdom, United States of America"
4525828.0,Pokémon 3: The Movie,Released,2000.0,68411275.0,16000000,4.275704688,23.41,Action,Japan
4521585.0,Erin Brockovich,Released,2000.0,256271286.0,52000000,4.928293962,22.495,Drama,United States of America
4521070.0,Gone in Sixty Seconds,Released,2000.0,237202299.0,90000000,2.6355811,22.36,Action,United States of America
4521249.0,Billy Elliot,Released,2000.0,109280263.0,5000000,21.8560526,22.18,Drama,"France, United Kingdom, United States of America"
4522276.0,Coyote Ugly,Released,2000.0,113916474.0,45000000,2.5314772,21.963,Comedy,United States of America
4520740.0,Meet the Parents,Released,2000.0,330444045.0,55000000,6.008073545,21.88,Comedy,United States of America
4522431.0,Road Trip,Released,2000.0,119754278.0,16000000,7.484642375,21.696,Comedy,United States of America
4522670.0,Frequency,Released,2000.0,68106245.0,31000000,2.196975645,21.484,Action,United States of America
4521813.0,Almost Famous,Released,2000.0,47386287.0,60000000,0.78977145,21.371,Drama,United States of America
4521132.0,Charlie's Angels,Released,2000.0,264105545.0,92000000,2.870712446,20.97,Action,United States of America
4522580.0,Little Nicky,Released,2000.0,58292295.0,85000000,0.685791706,20.729,Comedy,United States of America
4527131.0,Urban Legends: Final Cut,Released,2000.0,38574362.0,14000000,2.755311571,20.622,Horror,"Canada, United States of America"
4527210.0,Rugrats in Paris: The Movie,Released,2000.0,103291131.0,30000000,3.4430377,20.537,Family,United States of America
4526413.0,Get Carter,Released,2000.0,19412993.0,63600000,0.305235739,20.422,Action,United States of America
4522609.0,Pay It Forward,Released,2000.0,55707411.0,40000000,1.392685275,20.255,Drama,United States of America
4522348.0,The 6th Day,Released,2000.0,96085477.0,82000000,1.17177411,20.21,Action,United States of America
4524132.0,Vertical Limit,Released,2000.0,215663859.0,75000000,2.87551812,19.854,Action,"Germany, United States of America"
4525691.0,Dracula 2000,Released,2000.0,47053625.0,28000000,1.680486607,19.528,Horror,United States of America
4522476.0,The Family Man,Released,2000.0,124700000.0,60000000,2.078333333,19.483,Comedy,United States of America
4522526.0,Bedazzled,Released,2000.0,90383208.0,48000000,1.8829835,19.359,Fantasy,"Germany, United States of America"
4524945.0,Book of Shadows: Blair Witch 2,Released,2000.0,47737094.0,15000000,3.182472933,19.174,Horror,United States of America
4523510.0,Shaft,Released,2000.0,107626125.0,46000000,2.33969837,18.997,Action,"Germany, United States of America"
4522588.0,What Lies Beneath,Released,2000.0,291420351.0,100000000,2.91420351,18.876,Drama,United States of America
4526297.0,The Tigger Movie,Released,2000.0,45554533.0,30000000,1.518484433,18.841,Family,United States of America
4523217.0,Mission to Mars,Released,2000.0,60874615.0,90000000,0.676384611,18.594,Action,"Canada, France, United States of America"
4523431.0,Nutty Professor II: The Klumps,Released,2000.0,123307945.0,84000000,1.467951726,18.464,Fantasy,United States of America
4521913.0,Shanghai Noon,Released,2000.0,99274467.0,55000000,1.804990309,18.457,Action,"Hong Kong, United States of America"
4526369.0,Next Friday,Released,2000.0,59827328.0,11000000,5.438848,18.129,Comedy,United States of America
4522631.0,Dancer in the Dark,Released,2000.0,40031879.0,12800000,3.127490547,18.067,Drama,"Argentina, Denmark, Finland, France, Germany, Iceland, Italy, Netherlands, Norway, Sweden, United Kingdom, United States of America"
4525133.0,The Flintstones in Viva Rock Vegas,Released,2000.0,59468275.0,83000000,0.716485241,17.809,Comedy,United States of America
4523309.0,102 Dalmatians,Released,2000.0,183611771.0,85000000,2.160138482,17.782,Family,United States of America
4525299.0,Thirteen Days,Released,2000.0,34566746.0,80000000,0.432084325,17.749,Drama,United States of America
4522540.0,The Whole Nine Yards,Released,2000.0,106371651.0,41300000,2.57558477,17.699,Comedy,"Canada, United States of America"
4525789.0,Boiler Room,Released,2000.0,28780255.0,7000000,4.111465,17.614,Horror,United States of America
4521069.0,The Beach,Released,2000.0,144056873.0,40000000,3.601421825,17.58,Drama,"United States of America, United Kingdom"
4521479.0,Chocolat,Released,2000.0,152500343.0,25000000,6.10001372,17.438,Comedy,"United Kingdom, United States of America"
4523960.0,Titan A.E.,Released,2000.0,36754634.0,75000000,0.490061787,17.318,Family,United States of America
4522674.0,Taxi 2,Released,2000.0,64400000.0,10500000,6.133333333,17.224,Action,France
4527864.0,Help! I'm a Fish,Released,2000.0,5595327.0,18000000,0.3108515,16.818,Action,"Denmark, France, Germany, Ireland, United Kingdom"
4527890.0,Highlander: Endgame,Released,2000.0,15843608.0,25000000,0.63374432,16.78,Action,"Luxembourg, United Kingdom, United States of America"
4520340.0,Requiem for a Dream,Released,2000.0,7390108.0,4500000,1.642246222,16.408,Horror,United States of America
4522728.0,Bring It On,Released,2000.0,90449929.0,28000000,3.230354607,16.369,Comedy,United States of America
4525848.0,Quills,Released,2000.0,7060876.0,13500000,0.523027852,16.043,Drama,"Germany, United Kingdom, United States of America"
4525397.0,Where the Heart Is,Released,2000.0,33771174.0,15000000,2.2514116,15.871,Comedy,United States of America
4525795.0,Reindeer Games,Released,2000.0,32168970.0,42000000,0.765927857,15.843,Horror,United States of America
4524371.0,The Kid,Released,2000.0,110317580.0,65000000,1.697193538,15.715,Fantasy,United States of America
4529106.0,The Million Dollar Hotel,Released,2000.0,105983.0,8000000,0.013247875,15.694,Drama,"Germany, United Kingdom, United States of America"
4523738.0,The Gift,Released,2000.0,12008642.0,10000000,1.2008642,15.326,Horror,United States of America
4530008.0,My Dog Skip,Released,2000.0,35547761.0,6000000,5.924626833,15.014,Comedy,United States of America
4524157.0,Red Planet,Released,2000.0,33463969.0,80000000,0.418299613,14.904,Horror,"Australia, United States of America"
4524007.0,Finding Forrester,Released,2000.0,80049764.0,43000000,1.861622419,14.88,Drama,United States of America
4523338.0,Space Cowboys,Released,2000.0,128884132.0,65000000,1.9828328,14.651,Action,United States of America
4530098.0,Digimon: The Movie,Released,2000.0,16600000.0,5500000,3.018181818,14.641,Fantasy,"Japan, United States of America"
4524605.0,The Legend of Bagger Vance,Released,2000.0,39459427.0,80000000,0.493242838,14.6,Drama,United States of America
4522971.0,The Cell,Released,2000.0,104155843.0,33000000,3.156237667,14.462,Horror,"Germany, United States of America"
4526430.0,Tigerland,Released,2000.0,148701.0,10000000,0.0148701,14.457,Drama,"Germany, United States of America"
4530009.0,Whatever It Takes,Released,2000.0,9902115.0,15000000,0.660141,14.357,Drama,United States of America
4529267.0,The Isle,Released,2000.0,24963.0,50000,0.49926,14.137,Drama,South Korea
4541007.0,Waking the Dead,Released,2000.0,327418.0,8500000,0.038519765,14.032,Horror,"Canada, United States of America"
4534033.0,Hanging Up,Released,2000.0,51880044.0,60000000,0.8646674,13.833,Drama,"Germany, United States of America"
4542891.0,Thomas and the Magic Railroad,Released,2000.0,19748009.0,19000000,1.039368895,13.594,Family,"United Kingdom, United States of America"
4527496.0,Brother,Released,2000.0,15250000.0,12000000,1.270833333,13.535,Horror,"United States of America, Japan, United Kingdom"
4522407.0,High Fidelity,Released,2000.0,47126295.0,30000000,1.5708765,13.527,Drama,"United Kingdom, United States of America"
4526048.0,But I'm a Cheerleader,Released,2000.0,2600000.0,1200000,2.166666667,13.44,Comedy,United States of America
4524844.0,Battlefield Earth,Released,2000.0,29000000.0,73000000,0.397260274,13.416,Action,"Canada, United States of America"
4525487.0,Rules of Engagement,Released,2000.0,71000000.0,60000000,1.183333333,13.368,Action,United States of America
4527927.0,The Little Vampire,Released,2000.0,27965865.0,35000000,0.799024714,13.185,Family,"Germany, Netherlands, United States of America"
4522510.0,"Dude, Where's My Car?",Released,2000.0,73180723.0,13000000,5.629286385,13.079,Comedy,United States of America
4541651.0,The Broken Hearts Club: A Romantic Comedy,Released,2000.0,1744858.0,1000000,1.744858,12.828,Comedy,United States of America
4531030.0,Ring 0,Released,2000.0,11918069.0,6000000,1.986344833,12.645,Horror,Japan
4521059.0,Pitch Black,Released,2000.0,53187659.0,23000000,2.312506913,12.417,Horror,United States of America
4533889.0,Lost Souls,Released,2000.0,31355910.0,50000000,0.6271182,12.386,Horror,United States of America
4528378.0,The Adventures of Rocky & Bullwinkle,Released,2000.0,35134820.0,76000000,0.462300263,12.346,Family,"Germany, United States of America"
4528706.0,Center Stage,Released,2000.0,26385941.0,29000000,0.909860034,12.309,Drama,United States of America
4524272.0,28 Days,Released,2000.0,6219894.0,43000000,0.144648698,12.279,Comedy,United States of America
4526288.0,Shadow of the Vampire,Released,2000.0,8279017.0,8000000,1.034877125,12.205,Drama,"Luxembourg, United Kingdom, United States of America"
4527670.0,Saving Grace,Released,2000.0,26330482.0,10000000,2.6330482,12.147,Horror,"France, United Kingdom"
4530457.0,2001: A Space Travesty,Released,2000.0,270813.0,26000000,0.010415885,12.096,Comedy,"Canada, Germany"
4527710.0,The Way of the Gun,Released,2000.0,19125401.0,8500000,2.250047176,12.081,Action,United States of America
4528034.0,Bounce,Released,2000.0,36779296.0,35000000,1.050837029,11.993,Drama,United States of America
4527377.0,Under Suspicion,Released,2000.0,1308242.0,25000000,0.05232968,11.914,Horror,United States of America
4525937.0,Keeping the Faith,Released,2000.0,59945183.0,30000000,1.998172767,11.87,Comedy,United States of America
4537308.0,Italian for Beginners,Released,2000.0,16350876.0,1000000,16.350876,11.686,Comedy,"Denmark, Sweden"
4532014.0,Animal Factory,Released,2000.0,43805.0,3600000,0.012168056,11.625,Horror,United States of America
4526293.0,The Skulls,Released,2000.0,50802120.0,15000000,3.386808,11.611,Horror,"Canada, United States of America"
4528368.0,Supernova,Released,2000.0,14828081.0,90000000,0.164756456,11.458,Action,"Switzerland, United States of America"
4534230.0,Drowning Mona,Released,2000.0,15427192.0,6000000,2.571198667,11.289,Comedy,United States of America
4529053.0,Dr. T & the Women,Released,2000.0,22844291.0,23000000,0.993230043,11.255,Comedy,United States of America
4527617.0,Love & Basketball,Released,2000.0,27728118.0,20000000,1.3864059,11.038,Comedy,United States of America
4525524.0,Nine Queens,Released,2000.0,12413888.0,1300000,9.549144615,10.989,Horror,Argentina
4531265.0,The Contender,Released,2000.0,22428990.0,20000000,1.1214495,10.976,Drama,"Germany, United Kingdom, United States of America"
4534667.0,Ready to Rumble,Released,2000.0,12372410.0,24000000,0.515517083,10.954,Action,United States of America
4527930.0,Boys and Girls,Released,2000.0,20627372.0,16000000,1.28921075,10.817,Comedy,United States of America
4527581.0,Return to Me,Released,2000.0,36609995.0,24000000,1.525416458,10.816,Romance,United States of America
4531268.0,The Man Who Cried,Released,2000.0,1800000.0,20170000,0.089241448,10.676,Romance,"France, United Kingdom, United States of America"
4526974.0,The Art of War,Released,2000.0,30199105.0,40000000,0.754977625,10.399,Horror,"Canada, Germany, United States of America"
4530572.0,Brother 2,Released,2000.0,1080000.0,1500000,0.72,10.131,Action,"Russia, United States of America"
4536022.0,The Ladies Man,Released,2000.0,13700000.0,24000000,0.570833333,10.095,Comedy,United States of America
4531535.0,Gossip,Released,2000.0,5108820.0,14000000,0.364915714,10.056,Horror,United States of America
4533616.0,Here on Earth,Released,2000.0,10873148.0,15000000,0.724876533,10.046,Romance,United States of America
4529471.0,Pollock,Released,2000.0,10994533.0,6000000,1.832422167,10.022,Drama,United States of America
4532339.0,Snow Day,Released,2000.0,62464731.0,13000000,4.804979308,9.922,Comedy,"Germany, United States of America"
4534084.0,Godzilla vs. Megaguirus,Released,2000.0,11068800.0,8300000,1.333590361,9.877,Action,Japan
4536063.0,Hamlet,Released,2000.0,1568749.0,2000000,0.7843745,9.491,Drama,United States of America
4540967.0,Screwed,Released,2000.0,7201701.0,10000000,0.7201701,9.39,Action,United States of America
4538602.0,Panic,Released,2000.0,779137.0,1000000,0.779137,9.284,Horror,United States of America
4536248.0,Gun Shy,Released,2000.0,1631839.0,10000000,0.1631839,8.656,Action,United States of America
4534287.0,The Weight of Water,Released,2000.0,109130.0,16000000,0.006820625,8.624,Horror,"France, United States of America"
